UNITID,EFDELEV,XEFDETOT,EFDETOT,XEFDEEXC,EFDEEXC,XEFDESOM,EFDESOM,XEFDENON,EFDENON,XEFDEEX1,EFDEEX1,XEFDEEX2,EFDEEX2,XEFDEEX3,EFDEEX3,XEFDEEX4,EFDEEX4,XEFDEEX5,EFDEEX5 
216339, 3,"R",25596,"R",2251,"R",18486,"R",4859,"R",1857,"R",293,"Z",0,"R",101,"R",0
216339,11,"R",371,"R",130,"R",73,"R",168,"R",119,"R",8,"Z",0,"R",3,"R",0
216339,12,"R",9659,"R",1675,"R",1705,"R",6279,"R",1135,"R",520,"Z",0,"R",20,"R",0
216348, 1,"R",20,"R",8,"R",0,"R",12,"R",1,"R",5,"R",0,"R",2,"R",0
216348,12,"R",20,"R",8,"R",0,"R",12,"R",1,"R",5,"R",0,"R",2,"R",0
216357, 1,"R",845,"A",,"A",,"R",845,"A",,"A",,"A",,"A",,"A",
216357, 2,"R",783,"A",,"A",,"R",783,"A",,"A",,"A",,"A",,"A",
216357, 3,"R",767,"A",,"A",,"R",767,"A",,"A",,"A",,"A",,"A",
216357,11,"R",16,"A",,"A",,"R",16,"A",,"A",,"A",,"A",,"A",
216357,12,"R",62,"A",,"A",,"R",62,"A",,"A",,"A",,"A",,"A",
216366, 1,"R",8270,"R",1368,"R",4099,"R",2803,"R",856,"R",467,"R",31,"R",14,"R",0
216366, 2,"R",3754,"R",255,"R",2292,"R",1207,"R",207,"R",43,"R",5,"R",0,"R",0
216366, 3,"R",3727,"R",240,"R",2289,"R",1198,"R",193,"R",42,"R",5,"R",0,"R",0
216366,11,"R",27,"R",15,"R",3,"R",9,"R",14,"R",1,"R",0,"R",0,"R",0
216366,12,"R",4516,"R",1113,"R",1807,"R",1596,"R",649,"R",424,"R",26,"R",14,"R",0
216436, 1,"R",125,"A",,"A",,"R",125,"A",,"A",,"A",,"A",,"A",
216436, 2,"R",125,"A",,"A",,"R",125,"A",,"A",,"A",,"A",,"A",
216436, 3,"R",125,"A",,"A",,"R",125,"A",,"A",,"A",,"A",,"A",
216445, 1,"R",133,"A",,"A",,"R",133,"A",,"A",,"A",,"A",,"A",
216445, 2,"R",133,"A",,"A",,"R",133,"A",,"A",,"A",,"A",,"A",
216445, 3,"R",133,"A",,"A",,"R",133,"A",,"A",,"A",,"A",,"A",
216454, 1,"R",98,"A",,"A",,"R",98,"A",,"A",,"A",,"A",,"A",
216454, 2,"R",98,"A",,"A",,"R",98,"A",,"A",,"A",,"A",,"A",
216454, 3,"R",98,"A",,"A",,"R",98,"A",,"A",,"A",,"A",,"A",
216463, 1,"R",200,"R",115,"R",6,"R",79,"R",15,"R",97,"R",0,"R",3,"R",0
216463,12,"R",200,"R",115,"R",6,"R",79,"R",15,"R",97,"R",0,"R",3,"R",0
216524, 1,"R",1556,"A",,"A",,"R",1556,"A",,"A",,"A",,"A",,"A",
216524, 2,"R",1556,"A",,"A",,"R",1556,"A",,"A",,"A",,"A",,"A",
216524, 3,"R",1534,"A",,"A",,"R",1534,"A",,"A",,"A",,"A",,"A",
216524,11,"R",22,"A",,"A",,"R",22,"A",,"A",,"A",,"A",,"A",
216542, 1,"R",583,"R",170,"R",183,"R",230,"R",78,"R",92,"R",0,"R",0,"R",0
216542, 2,"R",508,"R",95,"R",183,"R",230,"R",37,"R",58,"R",0,"R",0,"R",0
216542, 3,"R",473,"R",60,"R",183,"R",230,"R",19,"R",41,"R",0,"R",0,"R",0
216542,11,"R",35,"R",35,"R",0,"R",0,"R",18,"R",17,"R",0,"R",0,"R",0
216542,12,"R",75,"R",75,"R",0,"R",0,"R",41,"R",34,"R",0,"R",0,"R",0
216551, 1,"R",78,"R",0,"R",36,"R",42,"A",,"A",,"A",,"A",,"A",
216551, 2,"R",78,"R",0,"R",36,"R",42,"A",,"A",,"A",,"A",,"A",
216551, 3,"R",78,"R",0,"R",36,"R",42,"A",,"A",,"A",,"A",,"A",
216579, 1,"R",85,"A",,"A",,"R",85,"A",,"A",,"A",,"A",,"A",
216579, 2,"R",85,"A",,"A",,"R",85,"A",,"A",,"A",,"A",,"A",
216579, 3,"C",85,"A",,"A",,"C",85,"A",,"A",,"A",,"A",,"A",
216597, 1,"R",10870,"R",1551,"R",1266,"R",8053,"R",586,"R",948,"R",0,"R",17,"R",0
216597, 2,"R",7032,"R",68,"R",979,"R",5985,"R",45,"R",23,"R",0,"R",0,"R",0
216597, 3,"R",7000,"R",66,"R",979,"R",5955,"R",43,"R",23,"R",0,"R",0,"R",0
216597,11,"R",32,"R",2,"R",0,"R",30,"R",2,"R",0,"R",0,"R",0,"R",0
216597,12,"R",3838,"R",1483,"R",287,"R",2068,"R",541,"R",925,"R",0,"R",17,"R",0
216630, 1,"R",33,"A",,"A",,"R",33,"A",,"A",,"A",,"A",,"A",
216630, 2,"R",33,"A",,"A",,"R",33,"A",,"A",,"A",,"A",,"A",
216630, 3,"C",33,"A",,"A",,"C",33,"A",,"A",,"A",,"A",,"A",
216667, 1,"R",1157,"A",,"A",,"R",1157,"A",,"A",,"A",,"A",,"A",
216667, 2,"R",1156,"A",,"A",,"R",1156,"A",,"A",,"A",,"A",,"A",
216667, 3,"R",1151,"A",,"A",,"R",1151,"A",,"A",,"A",,"A",,"A",
216667,11,"R",5,"A",,"A",,"R",5,"A",,"A",,"A",,"A",,"A",
216667,12,"R",1,"A",,"A",,"R",1,"A",,"A",,"A",,"A",,"A",
216694, 1,"R",1470,"R",326,"R",88,"R",1056,"R",266,"R",57,"Z",0,"R",1,"R",2
216694, 2,"R",1182,"R",38,"R",88,"R",1056,"R",32,"R",5,"Z",0,"Z",0,"R",1
216694, 3,"R",1165,"R",38,"R",87,"R",1040,"R",32,"R",5,"Z",0,"Z",0,"R",1
216694,11,"R",17,"Z",0,"R",1,"R",16,"A",,"A",,"A",,"A",,"A",
216694,12,"R",288,"R",288,"R",0,"R",0,"R",234,"R",52,"Z",0,"R",1,"R",1
216746, 1,"R",58,"A",,"A",,"R",58,"A",,"A",,"A",,"A",,"A",
216746, 2,"R",58,"A",,"A",,"R",58,"A",,"A",,"A",,"A",,"A",
216746, 3,"C",58,"A",,"A",,"C",58,"A",,"A",,"A",,"A",,"A",
216764, 1,"R",17614,"R",1880,"R",4464,"R",11270,"R",1596,"R",221,"R",2,"R",61,"R",0
216764, 2,"R",14471,"R",551,"R",4063,"R",9857,"R",521,"R",18,"R",0,"R",12,"R",0
216764, 3,"R",14152,"R",529,"R",4059,"R",9564,"R",502,"R",16,"R",0,"R",11,"R",0
216764,11,"R",319,"R",22,"R",4,"R",293,"R",19,"R",2,"R",0,"R",1,"R",0
216764,12,"R",3143,"R",1329,"R",401,"R",1413,"R",1075,"R",203,"R",2,"R",49,"R",0
216773, 1,"R",117,"A",,"A",,"R",117,"A",,"A",,"A",,"A",,"A",
216773, 2,"R",117,"A",,"A",,"R",117,"A",,"A",,"A",,"A",,"A",
216773, 3,"C",117,"A",,"A",,"C",117,"A",,"A",,"A",,"A",,"A",
216782, 1,"R",284,"R",0,"R",0,"R",284,"A",,"A",,"A",,"A",,"A",
216782, 2,"R",284,"R",0,"R",0,"R",284,"A",,"A",,"A",,"A",,"A",
216782, 3,"R",284,"R",0,"R",0,"R",284,"A",,"A",,"A",,"A",,"A",
216807, 1,"R",1225,"R",55,"R",125,"R",1045,"R",51,"R",4,"Z",0,"Z",0,"R",0
216807, 2,"R",1163,"R",0,"R",125,"R",1038,"A",,"A",,"A",,"A",,"A",
216807, 3,"R",1073,"R",0,"R",125,"R",948,"A",,"A",,"A",,"A",,"A",
216807,11,"R",90,"Z",0,"Z",0,"R",90,"A",,"A",,"A",,"A",,"A",
216807,12,"R",62,"R",55,"Z",0,"R",7,"R",51,"R",4,"Z",0,"Z",0,"R",0
216816, 1,"R",904,"R",517,"R",67,"R",320,"R",48,"R",324,"R",0,"R",140,"R",5
216816,12,"R",904,"R",517,"R",67,"R",320,"R",48,"R",324,"R",0,"R",140,"R",5
216825, 1,"R",4182,"R",1364,"R",948,"R",1870,"R",1351,"R",11,"R",0,"R",2,"R",0
216825, 2,"R",4182,"R",1364,"R",948,"R",1870,"R",1351,"R",11,"R",0,"R",2,"R",0
216825, 3,"R",2817,"R",1134,"R",925,"R",758,"R",1126,"R",6,"R",0,"R",2,"R",0
216825,11,"R",1365,"R",230,"R",23,"R",1112,"R",225,"R",5,"R",0,"R",0,"R",0
216852, 1,"R",5875,"R",1310,"R",1123,"R",3442,"R",678,"R",625,"R",0,"R",7,"R",0
216852, 2,"R",2766,"R",189,"R",802,"R",1775,"R",109,"R",78,"R",0,"R",2,"R",0
216852, 3,"R",2729,"R",174,"R",801,"R",1754,"R",107,"R",65,"R",0,"R",2,"R",0
216852,11,"R",37,"R",15,"R",1,"R",21,"R",2,"R",13,"R",0,"R",0,"R",0
216852,12,"R",3109,"R",1121,"R",321,"R",1667,"R",569,"R",547,"R",0,"R",5,"R",0
216931, 1,"R",5276,"R",2863,"R",1387,"R",1026,"R",1768,"R",1072,"R",23,"R",0,"R",0
216931, 2,"R",2232,"R",157,"R",1222,"R",853,"R",148,"R",9,"R",0,"R",0,"R",0
216931, 3,"R",2134,"R",131,"R",1217,"R",786,"R",122,"R",9,"R",0,"R",0,"R",0
216931,11,"R",98,"R",26,"R",5,"R",67,"R",26,"R",0,"R",0,"R",0,"R",0
216931,12,"R",3044,"R",2706,"R",165,"R",173,"R",1620,"R",1063,"R",23,"R",0,"R",0
216940, 1,"R",243,"A",,"A",,"R",243,"A",,"A",,"A",,"A",,"A",
216940, 2,"R",243,"A",,"A",,"R",243,"A",,"A",,"A",,"A",,"A",
216940, 3,"R",243,"A",,"A",,"R",243,"A",,"A",,"A",,"A",,"A",
217013, 1,"R",1405,"R",604,"R",450,"R",351,"R",536,"R",68,"R",0,"R",0,"R",0
217013, 2,"R",979,"R",232,"R",444,"R",303,"R",217,"R",15,"R",0,"R",0,"R",0
217013, 3,"R",664,"R",52,"R",389,"R",223,"R",43,"R",9,"R",0,"R",0,"R",0
217013,11,"R",315,"R",180,"R",55,"R",80,"R",174,"R",6,"R",0,"R",0,"R",0
217013,12,"R",426,"R",372,"R",6,"R",48,"R",319,"R",53,"R",0,"R",0,"R",0
217040, 1,"R",38,"A",,"A",,"R",38,"A",,"A",,"A",,"A",,"A",
217040, 2,"R",36,"A",,"A",,"R",36,"A",,"A",,"A",,"A",,"A",
217040, 3,"R",36,"A",,"A",,"R",36,"A",,"A",,"A",,"A",,"A",
217040,12,"R",2,"A",,"A",,"R",2,"A",,"A",,"A",,"A",,"A",
217059, 1,"R",3852,"R",226,"R",290,"R",3336,"R",201,"R",25,"R",0,"R",0,"R",0
217059, 2,"R",3527,"R",64,"R",290,"R",3173,"R",52,"R",12,"R",0,"R",0,"R",0
217059, 3,"R",3452,"R",64,"R",289,"R",3099,"R",52,"R",12,"R",0,"R",0,"R",0
217059,11,"R",75,"R",0,"R",1,"R",74,"A",,"A",,"A",,"A",,"A",
217059,12,"R",325,"R",162,"R",0,"R",163,"R",149,"R",13,"R",0,"R",0,"R",0
217077, 1,"R",446,"R",91,"R",305,"R",50,"R",82,"R",9,"Z",0,"Z",0,"R",0
217077, 2,"R",446,"R",91,"R",305,"R",50,"R",82,"R",9,"Z",0,"Z",0,"R",0
217077, 3,"R",446,"R",91,"R",305,"R",50,"R",82,"R",9,"Z",0,"Z",0,"R",0
217156, 1,"R",10696,"R",74,"R",1403,"R",9219,"R",6,"R",47,"R",0,"R",19,"R",2
217156, 2,"R",7349,"R",37,"R",1293,"R",6019,"R",5,"R",14,"R",0,"R",16,"R",2
217156, 3,"R",7125,"R",8,"R",1289,"R",5828,"R",1,"R",4,"R",0,"R",2,"R",1
217156,11,"R",224,"R",29,"R",4,"R",191,"R",4,"R",10,"R",0,"R",14,"R",1
217156,12,"R",3347,"R",37,"R",110,"R",3200,"R",1,"R",33,"R",0,"R",3,"R",0
217165, 1,"R",3441,"R",119,"R",0,"R",3322,"R",49,"R",70,"R",0,"R",0,"R",0
217165, 2,"R",3063,"A",,"A",,"R",3063,"A",,"A",,"A",,"A",,"A",
217165, 3,"R",3060,"A",,"A",,"R",3060,"A",,"A",,"A",,"A",,"A",
217165,11,"R",3,"A",,"A",,"R",3,"A",,"A",,"A",,"A",,"A",
217165,12,"R",378,"R",119,"R",0,"R",259,"R",49,"R",70,"R",0,"R",0,"R",0
217235, 1,"R",5117,"R",197,"R",1004,"R",3916,"R",77,"R",114,"R",0,"R",0,"R",6
217235, 2,"R",4652,"R",154,"R",950,"R",3548,"R",50,"R",98,"R",0,"R",0,"R",6
217235, 3,"R",4591,"R",142,"R",950,"R",3499,"R",38,"R",98,"R",0,"R",0,"R",6
217235,11,"R",61,"R",12,"R",0,"R",49,"R",12,"R",0,"R",0,"R",0,"R",0
217235,12,"R",465,"R",43,"R",54,"R",368,"R",27,"R",16,"R",0,"R",0,"R",0
217305, 1,"R",1907,"R",252,"R",535,"R",1120,"R",115,"R",132,"R",5,"Z",0,"R",0
217305, 2,"R",1739,"R",136,"R",533,"R",1070,"R",77,"R",57,"R",2,"Z",0,"R",0
217305, 3,"R",1739,"R",136,"R",533,"R",1070,"R",77,"R",57,"R",2,"Z",0,"R",0
217305,12,"R",168,"R",116,"R",2,"R",50,"R",38,"R",75,"R",3,"Z",0,"R",0
217323, 1,"R",623,"A",,"A",,"R",623,"A",,"A",,"A",,"A",,"A",
217323, 2,"R",623,"A",,"A",,"R",623,"A",,"A",,"A",,"A",,"A",
217323, 3,"C",623,"A",,"A",,"C",623,"A",,"A",,"A",,"A",,"A",
217402, 1,"R",4671,"R",34,"R",55,"R",4582,"R",22,"R",12,"R",0,"R",0,"R",0
217402, 2,"R",4179,"R",32,"R",46,"R",4101,"R",21,"R",11,"R",0,"R",0,"R",0
217402, 3,"R",4141,"R",23,"R",44,"R",4074,"R",18,"R",5,"R",0,"R",0,"R",0
217402,11,"R",38,"R",9,"R",2,"R",27,"R",3,"R",6,"R",0,"R",0,"R",0
217402,12,"R",492,"R",2,"R",9,"R",481,"R",1,"R",1,"R",0,"R",0,"R",0
217420, 1,"R",6331,"R",689,"R",3583,"R",2059,"R",579,"R",109,"R",0,"R",1,"R",0
217420, 2,"R",5252,"R",546,"R",3308,"R",1398,"R",483,"R",62,"R",0,"R",1,"R",0
217420, 3,"R",5128,"R",509,"R",3269,"R",1350,"R",452,"R",56,"R",0,"R",1,"R",0
217420,11,"R",124,"R",37,"R",39,"R",48,"R",31,"R",6,"R",0,"R",0,"R",0
217420,12,"R",1079,"R",143,"R",275,"R",661,"R",96,"R",47,"R",0,"R",0,"R",0
217475, 1,"R",11962,"R",3883,"R",3651,"R",4428,"R",3675,"R",176,"R",32,"R",0,"R",0
217475, 2,"R",11962,"R",3883,"R",3651,"R",4428,"R",3675,"R",176,"R",32,"R",0,"R",0
217475, 3,"R",11136,"R",3665,"R",3546,"R",3925,"R",3474,"R",163,"R",28,"R",0,"R",0
217475,11,"R",826,"R",218,"R",105,"R",503,"R",201,"R",13,"R",4,"R",0,"R",0
217484, 1,"R",17511,"R",1023,"R",5504,"R",10984,"R",590,"R",47,"R",0,"R",386,"R",0
217484, 2,"R",14744,"R",436,"R",5277,"R",9031,"R",259,"R",4,"R",0,"R",173,"R",0
217484, 3,"R",13850,"R",431,"R",5265,"R",8154,"R",254,"R",4,"R",0,"R",173,"R",0
217484,11,"R",894,"R",5,"R",12,"R",877,"R",5,"R",0,"R",0,"R",0,"R",0
217484,12,"R",2767,"R",587,"R",227,"R",1953,"R",331,"R",43,"R",0,"R",213,"R",0
217493, 1,"R",2576,"R",0,"R",569,"R",2007,"A",,"A",,"A",,"A",,"A",
217493, 2,"R",2044,"R",0,"R",356,"R",1688,"A",,"A",,"A",,"A",,"A",
217493, 3,"R",2044,"R",0,"R",356,"R",1688,"A",,"A",,"A",,"A",,"A",
217493,12,"R",532,"R",0,"R",213,"R",319,"A",,"A",,"A",,"A",,"A",
217518, 1,"R",4529,"R",379,"R",1561,"R",2589,"R",216,"R",148,"R",0,"R",10,"R",5
217518, 2,"R",4207,"R",341,"R",1513,"R",2353,"R",188,"R",138,"R",0,"R",10,"R",5
217518, 3,"R",4090,"R",286,"R",1513,"R",2291,"R",174,"R",101,"R",0,"R",10,"R",1
217518,11,"R",117,"R",55,"R",0,"R",62,"R",14,"R",37,"R",0,"R",0,"R",4
217518,12,"R",322,"R",38,"R",48,"R",236,"R",28,"R",10,"R",0,"R",0,"R",0
217536, 1,"R",2828,"R",668,"R",420,"R",1740,"R",308,"R",353,"R",0,"R",7,"R",0
217536, 2,"R",2149,"R",75,"R",363,"R",1711,"R",35,"R",40,"R",0,"R",0,"R",0
217536, 3,"R",2140,"R",72,"R",363,"R",1705,"R",33,"R",39,"R",0,"R",0,"R",0
217536,11,"R",9,"R",3,"R",0,"R",6,"R",2,"R",1,"R",0,"R",0,"R",0
217536,12,"R",679,"R",593,"R",57,"R",29,"R",273,"R",313,"R",0,"R",7,"R",0
217581, 1,"R",134,"A",,"A",,"R",134,"A",,"A",,"A",,"A",,"A",
217581, 2,"R",134,"A",,"A",,"R",134,"A",,"A",,"A",,"A",,"A",
217581, 3,"C",134,"A",,"A",,"C",134,"A",,"A",,"A",,"A",,"A",
217606, 1,"R",250,"R",45,"R",14,"R",191,"R",16,"R",29,"R",0,"R",0,"R",0
217606, 2,"R",210,"R",45,"R",14,"R",151,"R",16,"R",29,"R",0,"R",0,"R",0
217606, 3,"R",209,"R",45,"R",14,"R",150,"R",16,"R",29,"R",0,"R",0,"R",0
217606,11,"R",1,"R",0,"R",0,"R",1,"A",,"A",,"A",,"A",,"A",
217606,12,"R",40,"A",,"A",,"R",40,"A",,"A",,"A",,"A",,"A",
217615, 1,"R",1873,"R",949,"R",457,"R",467,"R",818,"R",131,"R",0,"R",0,"R",0
217615, 2,"R",1873,"R",949,"R",457,"R",467,"R",818,"R",131,"R",0,"R",0,"R",0
217615, 3,"R",1650,"R",891,"R",434,"R",325,"R",763,"R",128,"R",0,"R",0,"R",0
217615,11,"R",223,"R",58,"R",23,"R",142,"R",55,"R",3,"R",0,"R",0,"R",0
217624, 1,"R",621,"R",20,"R",58,"R",543,"R",20,"Z",0,"Z",0,"Z",0,"R",0
217624, 2,"R",563,"R",20,"R",0,"R",543,"R",20,"Z",0,"Z",0,"Z",0,"R",0
217624, 3,"R",563,"R",20,"R",0,"R",543,"R",20,"Z",0,"Z",0,"Z",0,"R",0
217624,12,"R",58,"R",0,"R",58,"R",0,"A",,"A",,"A",,"A",,"A",
217633, 1,"R",4008,"R",787,"R",1672,"R",1549,"R",583,"R",202,"R",0,"R",2,"R",0
217633, 2,"R",3157,"R",234,"R",1605,"R",1318,"R",218,"R",16,"R",0,"R",0,"R",0
217633, 3,"R",2900,"R",221,"R",1599,"R",1080,"R",213,"R",8,"R",0,"R",0,"R",0
217633,11,"R",257,"R",13,"R",6,"R",238,"R",5,"R",8,"R",0,"R",0,"R",0
217633,12,"R",851,"R",553,"R",67,"R",231,"R",365,"R",186,"R",0,"R",2,"R",0
217688, 1,"R",3341,"R",481,"R",1564,"R",1296,"R",372,"R",95,"R",8,"Z",0,"R",6
217688, 2,"R",2725,"R",168,"R",1523,"R",1034,"R",140,"R",23,"R",1,"Z",0,"R",4
217688, 3,"R",2679,"R",153,"R",1517,"R",1009,"R",129,"R",19,"R",1,"Z",0,"R",4
217688,11,"R",46,"R",15,"R",6,"R",25,"R",11,"R",4,"R",0,"Z",0,"R",0
217688,12,"R",616,"R",313,"R",41,"R",262,"R",232,"R",72,"R",7,"Z",0,"R",2
217712, 1,"R",2046,"R",833,"R",636,"R",577,"R",743,"R",90,"R",0,"R",0,"R",0
217712, 2,"R",2046,"R",833,"R",636,"R",577,"R",743,"R",90,"R",0,"R",0,"R",0
217712, 3,"R",1609,"R",688,"R",534,"R",387,"R",598,"R",90,"R",0,"R",0,"R",0
217712,11,"R",437,"R",145,"R",102,"R",190,"R",145,"R",0,"R",0,"R",0,"R",0
217721, 1,"R",1908,"R",62,"R",1043,"R",803,"R",28,"R",30,"R",0,"R",4,"R",0
217721, 2,"R",1895,"R",62,"R",1030,"R",803,"R",28,"R",30,"R",0,"R",4,"R",0
217721, 3,"R",1894,"R",62,"R",1030,"R",802,"R",28,"R",30,"R",0,"R",4,"R",0
217721,11,"R",1,"R",0,"R",0,"R",1,"A",,"A",,"A",,"A",,"A",
217721,12,"R",13,"R",0,"R",13,"R",0,"A",,"A",,"A",,"A",,"A",
217749, 1,"R",3155,"R",377,"R",394,"R",2384,"R",77,"R",275,"R",0,"R",25,"R",0
217749, 2,"R",2705,"R",218,"R",361,"R",2126,"R",48,"R",159,"R",0,"R",11,"R",0
217749, 3,"R",2427,"R",77,"R",356,"R",1994,"R",31,"R",39,"R",0,"R",7,"R",0
217749,11,"R",278,"R",141,"R",5,"R",132,"R",17,"R",120,"R",0,"R",4,"R",0
217749,12,"R",450,"R",159,"R",33,"R",258,"R",29,"R",116,"R",0,"R",14,"R",0
217776, 1,"R",1300,"R",550,"R",516,"R",234,"R",466,"R",83,"R",0,"R",1,"R",0
217776, 2,"R",1043,"R",293,"R",516,"R",234,"R",255,"R",38,"R",0,"R",0,"R",0
217776, 3,"R",941,"R",268,"R",512,"R",161,"R",243,"R",25,"R",0,"R",0,"R",0
217776,11,"R",102,"R",25,"R",4,"R",73,"R",12,"R",13,"R",0,"R",0,"R",0
217776,12,"R",257,"R",257,"Z",0,"R",0,"R",211,"R",45,"R",0,"R",1,"R",0
217794, 1,"R",116,"A",,"A",,"R",116,"A",,"A",,"A",,"A",,"A",
217794, 2,"R",116,"A",,"A",,"R",116,"A",,"A",,"A",,"A",,"A",
217794, 3,"C",116,"A",,"A",,"C",116,"A",,"A",,"A",,"A",,"A",
217819, 1,"R",10941,"R",842,"R",6124,"R",3975,"R",758,"R",84,"Z",0,"Z",0,"R",0
217819, 2,"R",9967,"R",334,"R",6061,"R",3572,"R",274,"R",60,"Z",0,"Z",0,"R",0
217819, 3,"R",9770,"R",306,"R",6036,"R",3428,"R",246,"R",60,"Z",0,"Z",0,"R",0
217819,11,"R",197,"R",28,"R",25,"R",144,"R",28,"R",0,"Z",0,"Z",0,"R",0
217819,12,"R",974,"R",508,"R",63,"R",403,"R",484,"R",24,"Z",0,"Z",0,"R",0
217828, 1,"R",39,"A",,"A",,"R",39,"A",,"A",,"A",,"A",,"A",
217828, 2,"R",39,"A",,"A",,"R",39,"A",,"A",,"A",,"A",,"A",
217828, 3,"C",39,"A",,"A",,"C",39,"A",,"A",,"A",,"A",,"A",
217837, 1,"R",1717,"R",1179,"R",264,"R",274,"R",1172,"R",7,"Z",0,"Z",0,"R",0
217837, 2,"R",1717,"R",1179,"R",264,"R",274,"R",1172,"R",7,"Z",0,"Z",0,"R",0
217837, 3,"R",1017,"R",588,"R",225,"R",204,"R",586,"R",2,"Z",0,"Z",0,"R",0
217837,11,"R",700,"R",591,"R",39,"R",70,"R",586,"R",5,"Z",0,"Z",0,"R",0
217864, 1,"R",3693,"R",673,"R",520,"R",2500,"R",438,"R",229,"R",5,"R",1,"R",0
217864, 2,"R",2718,"R",125,"R",244,"R",2349,"R",90,"R",35,"R",0,"R",0,"R",0
217864, 3,"R",2682,"R",122,"R",244,"R",2316,"R",88,"R",34,"R",0,"R",0,"R",0
217864,11,"R",36,"R",3,"R",0,"R",33,"R",2,"R",1,"R",0,"R",0,"R",0
217864,12,"R",975,"R",548,"R",276,"R",151,"R",348,"R",194,"R",5,"R",1,"R",0
217873, 1,"R",1866,"R",267,"R",0,"R",1599,"R",242,"R",25,"R",0,"R",0,"R",0
217873, 2,"R",1779,"R",206,"R",0,"R",1573,"R",191,"R",15,"R",0,"R",0,"R",0
217873, 3,"R",1773,"R",206,"R",0,"R",1567,"R",191,"R",15,"R",0,"R",0,"R",0
217873,11,"R",6,"R",0,"R",0,"R",6,"A",,"A",,"A",,"A",,"A",
217873,12,"R",87,"R",61,"R",0,"R",26,"R",51,"R",10,"R",0,"R",0,"R",0
217882, 1,"R",27341,"R",2166,"R",11161,"R",14014,"R",1213,"R",933,"R",20,"R",0,"R",0
217882, 2,"R",21653,"R",223,"R",10404,"R",11026,"R",194,"R",28,"R",1,"R",0,"R",0
217882, 3,"R",21577,"R",218,"R",10403,"R",10956,"R",191,"R",26,"R",1,"R",0,"R",0
217882,11,"R",76,"R",5,"R",1,"R",70,"R",3,"R",2,"Z",0,"R",0,"R",0
217882,12,"R",5688,"R",1943,"R",757,"R",2988,"R",1019,"R",905,"R",19,"R",0,"R",0
217891, 1,"R",153,"R",17,"R",135,"R",1,"R",9,"R",8,"R",0,"R",0,"R",0
217891, 2,"R",153,"R",17,"R",135,"R",1,"R",9,"R",8,"R",0,"R",0,"R",0
217891, 3,"R",153,"R",17,"R",135,"R",1,"R",9,"R",8,"R",0,"R",0,"R",0
217907, 1,"R",1280,"R",565,"R",448,"R",267,"R",525,"R",35,"R",3,"R",0,"R",2
217907, 2,"R",1171,"R",456,"R",448,"R",267,"R",436,"R",15,"R",3,"R",0,"R",2
217907, 3,"R",834,"R",120,"R",448,"R",266,"R",111,"R",6,"R",3,"R",0,"R",0
217907,11,"R",337,"R",336,"R",0,"R",1,"R",325,"R",9,"Z",0,"Z",0,"R",2
217907,12,"R",109,"R",109,"R",0,"R",0,"R",89,"R",20,"Z",0,"Z",0,"R",0
217925, 1,"R",2338,"R",1569,"R",217,"R",552,"R",431,"R",507,"Z",0,"R",631,"R",0
217925, 2,"R",905,"R",283,"R",77,"R",545,"R",170,"R",112,"Z",0,"R",1,"R",0
217925, 3,"R",743,"R",182,"R",16,"R",545,"R",98,"R",83,"Z",0,"R",1,"R",0
217925,11,"R",162,"R",101,"R",61,"R",0,"R",72,"R",29,"Z",0,"Z",0,"R",0
217925,12,"R",1433,"R",1286,"R",140,"R",7,"R",261,"R",395,"Z",0,"R",630,"R",0
217934, 1,"R",1389,"R",659,"R",448,"R",282,"R",507,"R",148,"R",0,"R",4,"R",0
217934, 2,"R",1065,"R",405,"R",399,"R",261,"R",352,"R",53,"R",0,"R",0,"R",0
217934, 3,"R",1045,"R",387,"R",398,"R",260,"R",340,"R",47,"R",0,"R",0,"R",0
217934,11,"R",20,"R",18,"R",1,"R",1,"R",12,"R",6,"R",0,"R",0,"R",0
217934,12,"R",324,"R",254,"R",49,"R",21,"R",155,"R",95,"R",0,"R",4,"R",0
217961, 1,"R",1440,"R",313,"R",631,"R",496,"R",297,"R",12,"R",0,"R",4,"R",0
217961, 2,"R",822,"R",4,"R",521,"R",297,"R",1,"R",0,"R",0,"R",3,"R",0
217961, 3,"R",821,"R",4,"R",521,"R",296,"R",1,"R",0,"R",0,"R",3,"R",0
217961,11,"R",1,"R",0,"R",0,"R",1,"A",,"A",,"A",,"A",,"A",
217961,12,"R",618,"R",309,"R",110,"R",199,"R",296,"R",12,"R",0,"R",1,"R",0
217989, 1,"R",612,"R",203,"R",223,"R",186,"R",201,"R",2,"R",0,"R",0,"R",0
217989, 2,"R",612,"R",203,"R",223,"R",186,"R",201,"R",2,"R",0,"R",0,"R",0
217989, 3,"R",318,"R",109,"R",135,"R",74,"R",107,"R",2,"R",0,"R",0,"R",0
217989,11,"R",294,"R",94,"R",88,"R",112,"R",94,"R",0,"R",0,"R",0,"R",0
217998, 1,"R",825,"R",27,"R",363,"R",435,"R",25,"R",2,"Z",0,"Z",0,"R",0
217998, 2,"R",700,"R",0,"R",329,"R",371,"A",,"A",,"A",,"A",,"A",
217998, 3,"R",700,"R",0,"R",329,"R",371,"A",,"A",,"A",,"A",,"A",
217998,12,"R",125,"R",27,"R",34,"R",64,"R",25,"R",2,"Z",0,"Z",0,"R",0
